product_id,product_name,category,base_price,days_to_expiry,demand_factor,current_stock,adjusted_price
WMT12264,Product_12264,Fruits,160.53,1,0.61,250,95.96
WMT12265,Product_12265,Fruits,144.49,28,0.66,21,76.29
WMT12266,Product_12266,Vegetables,187.48,14,1.43,84,214.48
WMT12267,Product_12267,Vegetables,75.78,1,1.11,127,82.43
WMT12268,Product_12268,Dairy,159.4,4,0.57,72,83.59
WMT12269,Product_12269,Vegetables,127.35,6,0.88,143,98.62
WMT12270,Product_12270,Vegetables,74.86,29,0.94,198,56.29
WMT12271,Product_12271,Vegetables,182.68,1,1.49,59,266.75
WMT12272,Product_12272,Meat,137.8,28,1.26,246,138.9
WMT12273,Product_12273,Dairy,165.87,19,0.86,253,114.12
WMT12274,Product_12274,Fruits,53.48,1,1.44,192,75.47
WMT12275,Product_12275,Vegetables,191.82,5,1.21,208,208.89
WMT12276,Product_12276,Dairy,110.23,1,0.72,201,77.78
WMT12277,Product_12277,Bakery,44.95,11,0.64,252,23.01
WMT12278,Product_12278,Vegetables,178.29,27,0.88,24,125.52
WMT12279,Product_12279,Dairy,199.98,30,0.59,74,94.39
WMT12280,Product_12280,Bakery,108.26,22,0.86,132,74.48
WMT12281,Product_12281,Fruits,171.51,21,0.72,52,98.79
WMT12282,Product_12282,Dairy,70.07,18,1.08,213,60.54
WMT12283,Product_12283,Bakery,98.02,28,0.72,90,56.46
WMT12284,Product_12284,Vegetables,63.56,26,0.91,286,46.27
WMT12285,Product_12285,Dairy,100.03,30,1.32,123,105.63
WMT12286,Product_12286,Fruits,185.17,22,0.95,105,140.73
WMT12287,Product_12287,Meat,152.3,7,1.26,283,165.03
WMT12288,Product_12288,Vegetables,157.4,30,0.83,126,104.51
WMT12289,Product_12289,Vegetables,99.34,21,0.65,64,51.66
WMT12290,Product_12290,Fruits,81.84,10,0.74,99,48.45
WMT12291,Product_12291,Dairy,95.45,5,1.14,135,97.93
WMT12292,Product_12292,Meat,143.1,23,1.5,182,171.72
WMT12293,Product_12293,Fruits,38.24,18,1.26,292,38.55
WMT12294,Product_12294,Bakery,73.38,24,1.22,192,71.62
WMT12295,Product_12295,Bakery,91.47,4,1.01,79,84.99
WMT12296,Product_12296,Meat,137.55,9,1.4,34,157.91
WMT12297,Product_12297,Fruits,147.06,13,0.94,287,110.59
WMT12298,Product_12298,Bakery,36.99,27,1.07,44,31.66
WMT12299,Product_12299,Vegetables,92.87,10,1.21,45,89.9
WMT12300,Product_12300,Bakery,113.23,3,1.34,246,142.62
WMT12301,Product_12301,Dairy,125.78,6,0.51,253,56.45
WMT12302,Product_12302,Meat,86.87,21,0.91,183,63.24
WMT12303,Product_12303,Meat,178.2,6,0.91,21,142.7
WMT12304,Product_12304,Fruits,75.93,29,0.79,261,47.99
WMT12305,Product_12305,Bakery,183.0,3,0.94,173,161.7
WMT12306,Product_12306,Fruits,41.18,2,0.5,291,19.77
WMT12307,Product_12307,Vegetables,113.99,13,0.8,19,72.95
WMT12308,Product_12308,Meat,74.14,8,1.49,269,92.79
WMT12309,Product_12309,Fruits,118.57,4,1.02,198,111.27
WMT12310,Product_12310,Fruits,76.61,14,0.9,257,55.16
WMT12311,Product_12311,Vegetables,134.86,22,1.07,130,115.44
WMT12312,Product_12312,Dairy,69.12,25,0.85,197,47.0
WMT12313,Product_12313,Vegetables,153.13,28,1.34,296,164.16
WMT12314,Product_12314,Vegetables,51.19,8,0.94,276,40.42
WMT12315,Product_12315,Vegetables,35.8,27,1.24,81,35.51
WMT12316,Product_12316,Bakery,42.06,16,0.6,152,20.19
WMT12317,Product_12317,Meat,34.74,12,1.4,160,38.91
WMT12318,Product_12318,Bakery,49.8,9,0.54,65,22.05
WMT12319,Product_12319,Bakery,186.3,5,1.48,232,248.15
WMT12320,Product_12320,Bakery,188.22,11,1.2,255,180.69
WMT12321,Product_12321,Fruits,114.22,20,1.07,77,97.77
WMT12322,Product_12322,Meat,144.85,29,1.05,267,121.67
WMT12323,Product_12323,Fruits,161.29,19,0.73,44,94.19
WMT12324,Product_12324,Bakery,122.89,8,1.05,126,108.39
WMT12325,Product_12325,Bakery,159.17,29,0.65,147,82.77
WMT12326,Product_12326,Fruits,68.57,4,1.2,29,75.7
WMT12327,Product_12327,Bakery,29.58,16,0.91,181,21.53
WMT12328,Product_12328,Bakery,36.15,2,1.13,126,39.22
WMT12329,Product_12329,Vegetables,43.26,17,1.09,190,37.72
WMT12330,Product_12330,Dairy,165.19,10,0.98,246,129.51
WMT12331,Product_12331,Dairy,136.45,12,1.04,102,113.53
WMT12332,Product_12332,Dairy,166.2,4,0.59,74,90.21
WMT12333,Product_12333,Meat,104.13,5,1.5,175,140.58
WMT12334,Product_12334,Meat,146.05,11,0.7,239,81.79
WMT12335,Product_12335,Dairy,36.78,4,1.49,157,50.42
WMT12336,Product_12336,Dairy,76.4,19,0.65,83,39.73
WMT12337,Product_12337,Vegetables,105.51,27,1.11,112,93.69
WMT12338,Product_12338,Vegetables,98.51,19,1.24,210,97.72
WMT12339,Product_12339,Fruits,198.93,23,1.45,237,230.76
WMT12340,Product_12340,Meat,176.57,24,1.43,196,202.0
WMT12341,Product_12341,Meat,69.34,30,1.11,269,61.57
WMT12342,Product_12342,Dairy,43.3,3,0.67,20,27.27
WMT12343,Product_12343,Meat,160.17,10,0.72,191,92.26
WMT12344,Product_12344,Vegetables,30.17,9,1.01,173,24.99
WMT12345,Product_12345,Vegetables,153.01,10,1.14,96,139.55
WMT12346,Product_12346,Dairy,51.11,21,0.96,28,39.25
WMT12347,Product_12347,Dairy,77.98,29,0.78,140,48.66
WMT12348,Product_12348,Bakery,144.82,14,0.8,59,92.68
WMT12349,Product_12349,Fruits,47.74,20,0.73,242,27.88
WMT12350,Product_12350,Dairy,174.05,7,0.82,265,122.74
WMT12351,Product_12351,Dairy,106.01,18,0.68,172,57.67
WMT12352,Product_12352,Dairy,21.57,12,0.63,249,10.87
WMT12353,Product_12353,Vegetables,194.33,30,1.49,224,231.64
WMT12354,Product_12354,Fruits,154.9,7,1.31,16,174.51
WMT12355,Product_12355,Bakery,27.78,30,0.63,66,14.0
WMT12356,Product_12356,Dairy,52.48,13,0.79,48,33.17
WMT12357,Product_12357,Meat,113.13,1,1.03,14,114.19
WMT12358,Product_12358,Fruits,161.56,30,0.57,267,73.67
WMT12359,Product_12359,Dairy,100.75,25,1.35,197,108.81
WMT12360,Product_12360,Vegetables,151.81,13,1.14,86,138.45
WMT12361,Product_12361,Vegetables,93.75,27,1.24,288,93.0
WMT12362,Product_12362,Meat,71.86,24,1.38,45,79.33
WMT12363,Product_12363,Bakery,79.41,28,0.93,156,59.08
WMT12364,Product_12364,Bakery,52.12,21,0.5,207,20.85
WMT12365,Product_12365,Meat,75.73,5,1.37,171,93.38
WMT12366,Product_12366,Meat,103.13,14,0.67,167,55.28
WMT12367,Product_12367,Fruits,190.52,14,0.7,12,106.69
WMT12368,Product_12368,Vegetables,89.51,30,1.1,82,78.77
WMT12369,Product_12369,Vegetables,178.03,23,1.45,43,206.51
WMT12370,Product_12370,Fruits,133.27,27,1.46,204,155.66
WMT12371,Product_12371,Meat,168.3,6,1.09,46,161.43
WMT12372,Product_12372,Meat,139.09,6,1.39,151,170.13
WMT12373,Product_12373,Meat,91.73,11,0.54,130,39.63
WMT12374,Product_12374,Vegetables,98.55,18,1.16,251,91.45
WMT12375,Product_12375,Bakery,132.65,27,1.21,21,128.41
WMT12376,Product_12376,Meat,185.93,25,1.48,60,220.14
WMT12377,Product_12377,Dairy,20.27,1,0.57,103,11.32
WMT12378,Product_12378,Bakery,159.52,1,0.65,199,101.61
WMT12379,Product_12379,Dairy,51.37,4,1.16,207,54.82
WMT12380,Product_12380,Dairy,102.64,11,0.92,198,75.54
WMT12381,Product_12381,Meat,43.68,5,0.59,85,23.19
WMT12382,Product_12382,Dairy,155.7,4,0.98,170,140.38
WMT12383,Product_12383,Meat,62.39,17,0.82,228,40.93
WMT12384,Product_12384,Dairy,40.9,4,1.13,119,42.52
WMT12385,Product_12385,Fruits,187.77,24,1.31,50,196.78
WMT12386,Product_12386,Vegetables,136.63,6,0.92,262,110.62
WMT12387,Product_12387,Bakery,195.74,11,1.12,221,175.38
WMT12388,Product_12388,Bakery,111.58,10,1.48,69,132.11
WMT12389,Product_12389,Dairy,93.84,24,0.58,213,43.54
WMT12390,Product_12390,Fruits,144.61,26,1.06,262,122.63
WMT12391,Product_12391,Meat,57.46,12,1.05,168,48.27
WMT12392,Product_12392,Bakery,195.32,9,1.24,55,198.6
WMT12393,Product_12393,Vegetables,155.88,19,1.24,145,154.63
WMT12394,Product_12394,Meat,69.8,23,1.28,275,71.48
WMT12395,Product_12395,Meat,61.5,30,0.63,129,31.0
WMT12396,Product_12396,Bakery,99.1,19,0.62,60,49.15
WMT12397,Product_12397,Vegetables,84.78,13,1.49,181,101.06
WMT12398,Product_12398,Bakery,180.09,24,1.05,245,151.28
WMT12399,Product_12399,Fruits,118.81,21,0.72,268,68.43
WMT12400,Product_12400,Fruits,122.52,4,1.2,53,135.26
WMT12401,Product_12401,Bakery,137.75,9,1.49,193,168.3
WMT12402,Product_12402,Bakery,143.88,29,1.48,80,170.35
WMT12403,Product_12403,Meat,191.79,1,1.34,223,251.86
WMT12404,Product_12404,Dairy,149.47,29,1.48,40,176.97
WMT12405,Product_12405,Vegetables,77.99,9,0.98,212,62.67
WMT12406,Product_12406,Vegetables,146.08,17,1.27,169,148.42
WMT12407,Product_12407,Vegetables,127.13,9,0.87,139,90.69
WMT12408,Product_12408,Dairy,28.26,4,1.49,27,38.74
WMT12409,Product_12409,Bakery,44.92,12,0.52,33,18.69
WMT12410,Product_12410,Dairy,74.57,23,1.14,124,68.01
WMT12411,Product_12411,Meat,20.35,21,0.98,291,15.95
WMT12412,Product_12412,Bakery,186.16,29,0.71,67,105.74
WMT12413,Product_12413,Fruits,101.13,29,1.0,31,80.9
WMT12414,Product_12414,Dairy,56.03,7,1.42,240,68.42
WMT12415,Product_12415,Dairy,144.6,24,1.23,156,142.29
WMT12416,Product_12416,Vegetables,138.62,1,0.56,143,76.07
WMT12417,Product_12417,Meat,119.39,1,1.25,202,146.25
WMT12418,Product_12418,Dairy,183.37,7,0.61,238,96.2
WMT12419,Product_12419,Bakery,183.47,8,1.03,196,158.74
WMT12420,Product_12420,Bakery,131.23,16,0.86,233,90.29
WMT12421,Product_12421,Fruits,73.29,14,1.06,51,62.15
WMT12422,Product_12422,Dairy,143.24,20,1.3,165,148.97
WMT12423,Product_12423,Meat,142.13,26,1.41,261,160.32
WMT12424,Product_12424,Fruits,72.8,5,1.09,249,71.42
WMT12425,Product_12425,Fruits,195.48,26,0.6,286,93.83
WMT12426,Product_12426,Vegetables,127.9,20,0.63,55,64.46
WMT12427,Product_12427,Fruits,67.52,9,1.03,162,57.03
WMT12428,Product_12428,Dairy,102.02,21,1.46,231,119.16
WMT12429,Product_12429,Meat,34.75,25,1.23,10,34.19
WMT12430,Product_12430,Fruits,62.2,10,1.48,89,73.64
WMT12431,Product_12431,Dairy,108.3,19,0.6,137,51.98
WMT12432,Product_12432,Bakery,129.01,12,0.76,136,78.44
WMT12433,Product_12433,Bakery,92.14,27,1.06,14,78.13
WMT12434,Product_12434,Meat,134.84,1,0.56,186,74.0
WMT12435,Product_12435,Bakery,170.57,13,1.45,95,197.86
WMT12436,Product_12436,Bakery,97.63,26,0.71,50,55.45
WMT12437,Product_12437,Bakery,181.26,19,1.45,257,210.26
WMT12438,Product_12438,Fruits,158.65,11,1.17,298,148.5
WMT12439,Product_12439,Vegetables,175.54,17,1.0,196,140.43
WMT12440,Product_12440,Bakery,64.84,26,0.93,289,48.24
WMT12441,Product_12441,Dairy,113.16,27,0.51,116,46.17
WMT12442,Product_12442,Bakery,22.05,17,1.25,88,22.05
WMT12443,Product_12443,Dairy,142.94,16,0.95,81,108.63
WMT12444,Product_12444,Bakery,22.48,19,1.22,15,21.94
WMT12445,Product_12445,Vegetables,134.57,19,0.51,248,54.9
WMT12446,Product_12446,Fruits,126.93,16,1.49,257,151.3
WMT12447,Product_12447,Dairy,116.54,5,1.1,240,115.37
WMT12448,Product_12448,Dairy,95.82,6,0.67,156,56.5
WMT12449,Product_12449,Fruits,106.71,10,1.0,273,85.37
WMT12450,Product_12450,Vegetables,162.61,5,1.08,74,158.06
WMT12451,Product_12451,Fruits,45.01,8,1.46,46,55.2
WMT12452,Product_12452,Meat,68.26,19,1.05,78,57.34
WMT12453,Product_12453,Fruits,76.53,7,1.46,201,96.09
WMT12454,Product_12454,Dairy,76.43,20,1.36,262,83.16
WMT12455,Product_12455,Meat,20.86,27,0.56,27,9.35
WMT12456,Product_12456,Meat,46.54,23,1.4,90,52.12
WMT12457,Product_12457,Bakery,52.58,28,0.94,207,39.54
WMT12458,Product_12458,Fruits,50.61,15,1.1,191,44.54
WMT12459,Product_12459,Dairy,43.0,22,1.44,296,49.54
WMT12460,Product_12460,Meat,118.57,17,1.41,21,133.75
WMT12461,Product_12461,Vegetables,91.77,2,0.65,63,57.26
WMT12462,Product_12462,Dairy,23.76,6,0.83,242,17.35
WMT12463,Product_12463,Bakery,163.07,8,1.27,168,173.96
WMT12464,Product_12464,Bakery,77.64,2,0.57,293,42.48
WMT12465,Product_12465,Dairy,116.58,2,0.78,219,87.3
WMT12466,Product_12466,Fruits,59.07,27,1.5,116,70.88
WMT12467,Product_12467,Dairy,194.78,7,0.78,275,130.66
WMT12468,Product_12468,Vegetables,51.41,25,1.44,235,59.22
WMT12469,Product_12469,Bakery,181.32,25,1.21,278,175.52
WMT12470,Product_12470,Bakery,60.98,28,0.62,183,30.25
WMT12471,Product_12471,Dairy,109.08,29,1.46,106,127.41
WMT12472,Product_12472,Bakery,60.59,19,1.47,286,71.25
WMT12473,Product_12473,Vegetables,66.63,19,0.65,33,34.65
WMT12474,Product_12474,Meat,68.23,12,0.66,212,36.03
WMT12475,Product_12475,Fruits,181.75,4,1.49,247,249.14
WMT12476,Product_12476,Dairy,178.57,9,0.76,78,111.28
WMT12477,Product_12477,Dairy,172.94,1,0.56,139,94.91
WMT12478,Product_12478,Dairy,112.84,16,1.43,286,129.09
WMT12479,Product_12479,Vegetables,120.12,17,0.65,69,62.46
WMT12480,Product_12480,Bakery,188.14,18,1.08,224,162.55
WMT12481,Product_12481,Meat,140.15,29,0.68,220,76.24
WMT12482,Product_12482,Fruits,65.77,18,0.69,282,36.31
WMT12483,Product_12483,Vegetables,117.79,13,1.0,166,94.23
WMT12484,Product_12484,Vegetables,136.67,24,0.85,88,92.94
WMT12485,Product_12485,Fruits,68.78,18,0.73,84,40.17
WMT12486,Product_12486,Meat,188.77,26,0.96,132,144.98
WMT12487,Product_12487,Dairy,50.02,4,0.77,298,35.43
WMT12488,Product_12488,Dairy,140.68,24,0.75,49,84.41
WMT12489,Product_12489,Dairy,58.63,9,0.65,98,31.25
WMT12490,Product_12490,Meat,192.0,4,0.57,97,100.68
WMT12491,Product_12491,Bakery,42.84,1,1.49,106,62.55
WMT12492,Product_12492,Bakery,110.38,17,0.68,178,60.05
WMT12493,Product_12493,Vegetables,150.91,18,0.62,217,74.85
WMT12494,Product_12494,Dairy,96.5,17,1.39,119,107.31
WMT12495,Product_12495,Bakery,174.4,25,1.05,39,146.5
WMT12496,Product_12496,Vegetables,91.13,14,1.39,251,101.34
WMT12497,Product_12497,Dairy,128.31,17,1.23,193,126.26
WMT12498,Product_12498,Vegetables,122.07,21,0.76,194,74.22
WMT12499,Product_12499,Vegetables,34.59,27,0.87,258,24.07
WMT12500,Product_12500,Meat,111.5,29,0.64,25,57.09
WMT12501,Product_12501,Vegetables,36.88,16,0.98,211,28.91
WMT12502,Product_12502,Vegetables,111.62,5,1.48,117,148.68
WMT12503,Product_12503,Bakery,55.43,7,1.46,270,69.6
WMT12504,Product_12504,Meat,188.6,19,0.63,31,95.05
WMT12505,Product_12505,Dairy,183.26,23,0.62,216,90.9
WMT12506,Product_12506,Vegetables,63.18,1,1.15,48,71.2
WMT12507,Product_12507,Dairy,60.82,10,1.48,238,72.01
WMT12508,Product_12508,Bakery,188.62,9,1.13,127,174.78
WMT12509,Product_12509,Fruits,144.71,24,1.14,114,131.98
WMT12510,Product_12510,Fruits,148.82,6,1.44,57,188.58
WMT12511,Product_12511,Meat,142.57,15,0.79,69,90.1
WMT12512,Product_12512,Fruits,52.14,22,0.67,273,27.95
WMT12513,Product_12513,Vegetables,160.25,20,0.87,110,111.53
WMT12514,Product_12514,Dairy,82.05,16,0.92,125,60.39
WMT12515,Product_12515,Meat,84.29,5,0.94,100,71.31
WMT12516,Product_12516,Meat,74.35,28,0.88,165,52.34
WMT12517,Product_12517,Dairy,100.39,30,1.22,276,97.98
WMT12518,Product_12518,Bakery,47.78,3,0.77,84,34.58
WMT12519,Product_12519,Dairy,25.02,17,1.22,124,24.42
WMT12520,Product_12520,Meat,29.23,7,0.98,232,24.64
WMT12521,Product_12521,Vegetables,67.54,24,1.34,292,72.4
WMT12522,Product_12522,Bakery,112.87,13,0.79,277,71.33
WMT12523,Product_12523,Bakery,129.88,15,1.29,115,134.04
WMT12524,Product_12524,Dairy,142.64,23,1.09,45,124.38
WMT12525,Product_12525,Dairy,131.27,8,0.83,85,91.52
WMT12526,Product_12526,Meat,108.64,23,0.54,270,46.93
WMT12527,Product_12527,Dairy,67.41,15,0.5,268,26.96
WMT12528,Product_12528,Dairy,65.76,4,1.14,101,68.97
WMT12529,Product_12529,Dairy,183.54,8,0.96,279,148.01
WMT12530,Product_12530,Meat,138.37,17,1.34,135,148.33
WMT12531,Product_12531,Vegetables,130.4,27,1.04,82,108.49
WMT12532,Product_12532,Meat,174.85,12,0.59,16,82.53
WMT12533,Product_12533,Fruits,56.12,18,0.8,147,35.92
WMT12534,Product_12534,Dairy,59.31,5,0.71,143,37.9
WMT12535,Product_12535,Fruits,65.55,26,0.94,26,49.29
WMT12536,Product_12536,Fruits,174.74,27,1.43,274,199.9
WMT12537,Product_12537,Bakery,85.65,11,0.77,115,52.76
WMT12538,Product_12538,Meat,29.4,16,0.56,163,13.17
WMT12539,Product_12539,Fruits,58.16,14,1.39,166,64.67
WMT12540,Product_12540,Meat,196.1,4,0.94,259,169.59
WMT12541,Product_12541,Bakery,171.17,2,0.54,157,88.73
WMT12542,Product_12542,Vegetables,172.39,25,0.59,141,81.37
WMT12543,Product_12543,Vegetables,46.11,27,0.63,282,23.24
WMT12544,Product_12544,Dairy,29.07,11,0.78,233,18.14
WMT12545,Product_12545,Dairy,182.83,24,0.9,285,131.64
WMT12546,Product_12546,Dairy,199.14,18,1.12,226,178.43
WMT12547,Product_12547,Fruits,29.4,17,0.85,293,19.99
WMT12548,Product_12548,Bakery,138.57,6,1.06,125,129.26
WMT12549,Product_12549,Meat,169.53,28,0.79,97,107.14
WMT12550,Product_12550,Vegetables,160.73,3,0.58,83,87.63
WMT12551,Product_12551,Fruits,64.37,7,0.75,209,41.52
WMT12552,Product_12552,Meat,135.03,14,1.18,261,127.47
WMT12553,Product_12553,Vegetables,101.83,9,0.56,71,46.76
WMT12554,Product_12554,Fruits,63.77,26,0.58,108,29.59
WMT12555,Product_12555,Fruits,98.25,23,1.03,143,80.96
WMT12556,Product_12556,Bakery,139.56,9,0.51,269,58.36
WMT12557,Product_12557,Fruits,106.94,3,1.07,293,107.56
WMT12558,Product_12558,Meat,85.42,6,1.31,62,98.47
WMT12559,Product_12559,Bakery,111.4,28,0.61,168,54.36
WMT12560,Product_12560,Fruits,124.68,19,0.99,277,98.75
WMT12561,Product_12561,Fruits,99.52,23,1.47,161,117.04
WMT12562,Product_12562,Bakery,107.57,9,1.34,150,118.2
WMT12563,Product_12563,Bakery,36.85,10,1.14,99,33.61
WMT12564,Product_12564,Dairy,152.05,18,0.68,119,82.72
WMT12565,Product_12565,Dairy,152.29,17,0.93,145,113.3
WMT12566,Product_12566,Fruits,104.21,26,0.6,95,50.02
WMT12567,Product_12567,Vegetables,62.19,22,1.43,85,71.15
WMT12568,Product_12568,Bakery,61.87,15,0.55,120,27.22
WMT12569,Product_12569,Vegetables,199.25,6,0.58,282,101.7
WMT12570,Product_12570,Fruits,110.28,18,0.55,113,48.52
WMT12571,Product_12571,Dairy,109.79,22,1.1,222,96.62
WMT12572,Product_12572,Meat,194.64,24,1.47,257,228.9
WMT12573,Product_12573,Meat,193.97,25,0.6,41,93.11
WMT12574,Product_12574,Bakery,53.18,17,1.44,11,61.26
WMT12575,Product_12575,Meat,116.15,19,0.65,109,60.4
WMT12576,Product_12576,Fruits,187.44,14,0.92,222,137.96
WMT12577,Product_12577,Bakery,154.67,27,0.89,20,110.13
WMT12578,Product_12578,Meat,184.61,4,1.48,139,251.36
WMT12579,Product_12579,Dairy,72.38,4,1.36,96,90.56
WMT12580,Product_12580,Fruits,141.48,10,1.15,204,130.16
WMT12581,Product_12581,Meat,78.77,25,1.27,38,80.03
WMT12582,Product_12582,Dairy,126.95,4,1.09,178,127.31
WMT12583,Product_12583,Meat,72.1,4,1.35,29,89.55
WMT12584,Product_12584,Vegetables,169.68,24,1.02,197,138.46
WMT12585,Product_12585,Vegetables,88.37,25,0.64,250,45.25
WMT12586,Product_12586,Dairy,38.86,12,1.13,94,35.13
WMT12587,Product_12587,Dairy,130.15,28,1.26,178,131.19
WMT12588,Product_12588,Vegetables,103.4,2,0.78,53,77.43
WMT12589,Product_12589,Dairy,152.9,5,0.53,218,72.93
WMT12590,Product_12590,Fruits,114.41,28,1.08,266,98.85
WMT12591,Product_12591,Fruits,47.61,16,0.62,150,23.61
WMT12592,Product_12592,Bakery,141.78,4,1.27,142,165.66
WMT12593,Product_12593,Vegetables,27.9,4,1.13,242,29.0
WMT12594,Product_12594,Fruits,129.01,9,0.76,137,80.4
WMT12595,Product_12595,Dairy,92.15,17,1.39,48,102.47
WMT12596,Product_12596,Dairy,70.38,10,1.48,138,83.33
WMT12597,Product_12597,Fruits,26.48,12,1.3,225,27.54
WMT12598,Product_12598,Bakery,123.4,3,0.7,295,81.2
WMT12599,Product_12599,Vegetables,130.47,14,1.26,95,131.51
WMT12600,Product_12600,Vegetables,48.49,22,1.14,188,44.22
WMT12601,Product_12601,Dairy,67.19,3,1.4,265,88.42
WMT12602,Product_12602,Vegetables,43.91,29,1.09,37,38.29
WMT12603,Product_12603,Vegetables,101.82,10,1.03,229,83.9
WMT12604,Product_12604,Vegetables,96.8,26,0.51,174,39.49
WMT12605,Product_12605,Dairy,176.61,26,1.42,224,200.63
WMT12606,Product_12606,Meat,148.99,10,1.28,134,152.57
WMT12607,Product_12607,Meat,181.63,2,0.88,99,153.44
WMT12608,Product_12608,Vegetables,100.39,1,1.3,25,127.9
WMT12609,Product_12609,Meat,29.79,3,0.58,22,16.24
WMT12610,Product_12610,Vegetables,105.66,25,0.72,120,60.86
WMT12611,Product_12611,Bakery,150.84,11,0.5,242,60.34
WMT12612,Product_12612,Dairy,169.46,7,0.69,160,100.56
WMT12613,Product_12613,Fruits,24.09,19,0.63,191,12.14
WMT12614,Product_12614,Dairy,40.22,3,1.1,83,41.59
WMT12615,Product_12615,Bakery,77.81,3,1.21,41,88.5
WMT12616,Product_12616,Fruits,79.42,15,1.47,61,93.4
WMT12617,Product_12617,Dairy,144.84,3,0.73,152,99.39
WMT12618,Product_12618,Bakery,101.84,7,0.51,261,44.67
WMT12619,Product_12619,Fruits,177.05,7,0.99,35,150.74
WMT12620,Product_12620,Fruits,106.39,1,0.54,294,56.3
WMT12621,Product_12621,Bakery,86.31,1,0.82,50,69.36
WMT12622,Product_12622,Meat,27.76,4,0.67,186,17.11
WMT12623,Product_12623,Dairy,95.35,6,1.02,270,85.59
WMT12624,Product_12624,Fruits,148.79,20,1.09,120,129.74
WMT12625,Product_12625,Bakery,175.97,27,1.01,298,142.18
WMT12626,Product_12626,Vegetables,66.88,26,0.69,81,36.92
WMT12627,Product_12627,Vegetables,128.87,21,1.49,26,153.61
WMT12628,Product_12628,Dairy,128.99,20,0.72,96,74.3
WMT12629,Product_12629,Dairy,111.46,5,1.27,93,127.4
WMT12630,Product_12630,Bakery,197.8,19,1.34,245,212.04
WMT12631,Product_12631,Vegetables,161.39,6,1.15,51,163.33
WMT12632,Product_12632,Fruits,108.37,21,1.28,235,110.97
WMT12633,Product_12633,Bakery,42.4,14,0.57,96,19.33
WMT12634,Product_12634,Vegetables,91.74,27,1.25,165,91.74
WMT12635,Product_12635,Vegetables,133.02,7,0.6,140,68.64
WMT12636,Product_12636,Bakery,113.49,18,1.03,88,93.52
WMT12637,Product_12637,Bakery,171.82,17,1.25,79,171.82
WMT12638,Product_12638,Bakery,148.1,2,1.13,131,160.66
WMT12639,Product_12639,Fruits,29.42,3,1.34,75,37.06
WMT12640,Product_12640,Meat,23.27,21,1.29,134,24.01
WMT12641,Product_12641,Vegetables,49.83,15,1.18,198,47.04
WMT12642,Product_12642,Vegetables,71.55,26,0.91,96,52.09
WMT12643,Product_12643,Meat,155.23,7,0.58,239,77.43
WMT12644,Product_12644,Meat,172.77,10,1.43,43,197.65
WMT12645,Product_12645,Dairy,59.44,19,0.98,207,46.6
WMT12646,Product_12646,Fruits,141.75,8,0.98,28,116.69
WMT12647,Product_12647,Fruits,20.35,17,1.44,36,23.44
WMT12648,Product_12648,Dairy,185.57,5,0.97,186,162.0
WMT12649,Product_12649,Meat,120.81,27,1.25,118,120.81
WMT12650,Product_12650,Bakery,60.38,15,0.94,107,45.41
WMT12651,Product_12651,Fruits,41.72,7,0.72,39,25.83
WMT12652,Product_12652,Fruits,116.02,17,0.96,19,89.1
WMT12653,Product_12653,Bakery,164.97,27,0.61,195,80.51
WMT12654,Product_12654,Vegetables,41.67,8,0.71,185,24.85
WMT12655,Product_12655,Dairy,77.63,16,0.65,214,40.37
WMT12656,Product_12656,Bakery,76.34,26,1.09,129,66.57
WMT12657,Product_12657,Fruits,143.23,13,1.49,38,170.73
WMT12658,Product_12658,Fruits,198.67,11,0.66,102,104.9
WMT12659,Product_12659,Fruits,55.28,11,1.41,106,62.36
WMT12660,Product_12660,Fruits,132.57,23,1.34,280,142.12
WMT12661,Product_12661,Bakery,29.86,5,0.71,173,19.08
WMT12662,Product_12662,Dairy,171.23,30,1.15,26,157.53
WMT12663,Product_12663,Dairy,111.72,28,0.97,78,86.69
WMT12664,Product_12664,Fruits,174.09,5,0.81,12,126.91
WMT12665,Product_12665,Bakery,21.76,9,1.3,46,23.2
WMT12666,Product_12666,Fruits,155.27,6,0.95,10,129.81
WMT12667,Product_12667,Fruits,68.51,20,0.98,180,53.71
WMT12668,Product_12668,Meat,38.98,11,1.4,232,43.66
WMT12669,Product_12669,Vegetables,185.89,6,0.66,243,107.96
WMT12670,Product_12670,Vegetables,99.38,24,1.28,284,101.77
WMT12671,Product_12671,Dairy,59.61,25,0.83,296,39.58
WMT12672,Product_12672,Vegetables,47.18,12,0.53,35,20.0
